coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue Aug 03 07:29:31 +0000 2021,Ukraina,,,0,1422459599773446169,,,,pl,,,,4,1422222047002890251,RadioZET_NEWS,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Ukraina: W pół godziny podjąłem decyzję o wyjeździe za granicę - powiedział ukraińskiej redakcji BBC Arseń Zdaniewicz, mąż białoruskiej lekkoatletki Krysciny Cimanouskiej. Mężczyzna opuścił Białoruś i przebywa na terytorium Ukrainy.",https://twitter.com/Leszek00672882/status/1422459599773446169,Sun Oct 01 17:23:27 +0000 2017,914541279199023107,true,,453086,1653,5005,0,,Leszek,Leszek00672882,364267,,,false
,Tue Aug 03 07:43:18 +0000 2021,PILNE,,,0,1422463071117881344,,,,pl,,,,33,1422445616777547777,tvn24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#PILNE | W parku w Kijowie znaleziono ciało białoruskiego aktywisty Witala Szyszoua - poinformowała ukraińska policja.

https://t.co/SNWBlGFTlH https://t.co/1IrwjbedBp",https://twitter.com/marzenaliliana/status/1422463071117881344,Sat Dec 17 08:13:34 +0000 2016,810035192576491520,true,,132739,207,469,0,,Marzena Połomska,marzenaliliana,62365,,,false
,Tue Aug 03 08:40:15 +0000 2021,Gazprom,,,0,1422477402391916577,,,,pl,,,,54,1422456449746284552,SzczesniakA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Gazprom nie wykupił rocznych mocy tranzytowych do Niemiec na następny rok gazowy (od X 2021)
Nie wykupił także mocy kwartalnych na ten rok.
Jamał pusty coraz bardziej. Polska, jak Ukraina, zbliża się do upragnionego celu - ani grama gazu z Rosji. Tylko rosyjski gaz z Niemiec.",https://twitter.com/Maria55286820/status/1422477402391916577,Fri Mar 20 22:05:49 +0000 2020,1241123708015726598,false,Krakowianka z Wrocławia,159963,850,1237,1,Kraków,Maryla Adamska,Maria55286820,38548,,,false
,Tue Aug 03 06:51:56 +0000 2021,,,"https://wydarzenia.interia.pl/swiat/news-ukraina-bialorusin-wital-szyszou-powieszony-w-parku,nId,5397771#utm_source=paste&utm_medium=paste&utm_campaign=chrome",0,1422450141697560576,,,,pl,,false,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Witala Szyszou zaginął w poniedziałek. Jego powieszone ciało znaleziono w jednym z miejskich parków.

https://t.co/8vFe7qwBtJ",https://twitter.com/Int_Wydarzenia/status/1422450141697560576,Tue May 12 11:37:57 +0000 2009,39480709,false,"Najnowsze i najważniejsze wiadomości ze świata polityki, gospodarki, kultury i sportu",436,62545,405,297,"Kraków, Poland",Interia,Int_Wydarzenia,129042,,http://wydarzenia.interia.pl,false
,Tue Aug 03 08:47:56 +0000 2021,PILNE,,,0,1422479335202697242,,,,pl,,,,33,1422445616777547777,tvn24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#PILNE | W parku w Kijowie znaleziono ciało białoruskiego aktywisty Witala Szyszoua - poinformowała ukraińska policja.

https://t.co/SNWBlGFTlH https://t.co/1IrwjbedBp",https://twitter.com/adamlubi/status/1422479335202697242,Sat Jan 26 16:13:06 +0000 2013,1122450625,false,,110862,6884,2484,25,,AdamLubi.,adamlubi,219879,,,false
,Tue Aug 03 08:22:55 +0000 2021,,,"http://m.in https://www.onet.pl/informacje/onetwiadomosci/ukraina-bialoruski-aktywista-znaleziony-powieszony-w-parku/b1ne4b6,79cfc278",2,1422473040349311020,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Aktywista znaleziony powieszony w parku. To szef Domu Białoruskiego na Ukrainie......!!!!!
 Badana ma być https://t.co/5FelC3fkSV. wersja upozorowanego na samobójstwo morderstwa.....????

 https://t.co/fEeOFmwa1X",https://twitter.com/JanuszCichy/status/1422473040349311020,Sun Feb 17 16:23:34 +0000 2013,1190093942,false,"Absolwent PŁ, , stypendysta ZUS..Freelancer #SilniRazem
***** ***
#Sława Ukraina...",126609,7804,8014,31,Łódź,Janusz Cichy,JanuszCichy,151695,,,false
,Tue Aug 03 08:07:28 +0000 2021,,,,0,1422469150908297219,,,,pl,,,,3,1422465975966969942,DoRzeczy_pl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wital Szyszou, który zaginął wczoraj w Kijowie, został dziś znaleziony powieszony w jednym z kijowskich parków

https://t.co/KhQdRqHtpv",https://twitter.com/Barbara19275106/status/1422469150908297219,Mon Oct 28 14:06:34 +0000 2019,1188819164296859651,true,,31026,69,279,1,,Barbara,Barbara19275106,33693,,,false
,Tue Aug 03 08:01:50 +0000 2021,,,https://dorzeczy.pl/swiat/193618/ukraina-bialoruski-aktywista-wital-szyszou-znaleziony-martwy.html,0,1422467732759588880,jansobieski19,1422466148050874368,902489492258476000,pl,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jansobieski19 @TomaszGolonko Zgadza się
https://t.co/tlhWpcAyby",https://twitter.com/IzaSmazka/status/1422467732759588880,Fri Feb 03 21:23:54 +0000 2017,827628702162886656,false,Z dnia na dzień coraz bardziej staram się nie starać...,153601,2079,908,7,"Warszawa, Polska",Izabela,IzaSmazka,111460,,,false
,Tue Aug 03 07:23:30 +0000 2021,Ukraina,,"https://radioszczecin.pl/6,426928,szef-domu-bialoruskiego-na-ukrainie-nie-zyje",0,1422458086476992516,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Szef Domu Białoruskiego na Ukrainie nie żyje https://t.co/ye2pTxrLRM #Ukraina,https://twitter.com/radio_szczecin/status/1422458086476992516,Thu Dec 03 09:05:04 +0000 2009,94290647,false,"Polskie Radio Szczecin SA              
☎️Antena: 510 777 666
☎️Czujny Telefon: 510 777 222         
📧newsroom@radioszczecin.pl",10117,8076,81,98,"Szczecin, Poland",Radio Szczecin,radio_szczecin,104991,,http://radioszczecin.pl,false
,Mon Aug 02 16:59:00 +0000 2021,,https://twitter.com/Bielsat_pl/status/1422240526976405510/photo/1,https://belsat.eu/pl/news/02-08-2021-apel-ministra-zdrowia-ukrainy-zadnego-alkoholu-podczas-obchodow-rocznicy-niepodleglosci/,0,1422240526976405510,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ukraina już 24 sierpnia będzie świętowała 30. rocznicę odzyskania niepodległości. 

Czy Waszym zdaniem uczestnicy obchodów zastosują się do apelu ministra ochrony zdrowia Ukrainy? 🤔

https://t.co/PzSDL3nWAp https://t.co/n3ixNSAHXB",https://twitter.com/Bielsat_pl/status/1422240526976405510,Tue Jun 12 11:50:15 +0000 2012,606254342,false,"Najciekawsze informacje z Białorusi, Ukrainy i regionu b. ZSRR. Biełsat to jedyna białoruskojęzyczna telewizja, nadająca z terytorium RP.",793,31359,3676,192,Warszawa,Biełsat,Bielsat_pl,28605,,http://www.belsat.eu/pl,false
,Mon Aug 02 15:49:14 +0000 2021,Ukraina,,,0,1422222969628205059,,,,pl,,,,4,1422222047002890251,RadioZET_NEWS,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Ukraina: W pół godziny podjąłem decyzję o wyjeździe za granicę - powiedział ukraińskiej redakcji BBC Arseń Zdaniewicz, mąż białoruskiej lekkoatletki Krysciny Cimanouskiej. Mężczyzna opuścił Białoruś i przebywa na terytorium Ukrainy.",https://twitter.com/TelukTomasz/status/1422222969628205059,Sat Oct 26 06:50:40 +0000 2019,1187984840081190912,false,"Przedsiębiorca, publicysta, założyciel https://t.co/2UlnYlewiV Wydawca książek: ""Nazarejczyk"", ""Katedra"", ""Szkoła ciemności"", dyrektor w https://t.co/2N7VJaqYju
🇵🇱🇱🇻🇱🇹🇨🇿",44042,6950,2970,16,,Pius XIII,TelukTomasz,29856,,,false
,Mon Aug 02 10:34:43 +0000 2021,,,,0,1422143819152338946,,,,pl,,,,1,1422134504093802499,AndrzejzSanoka,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@GuyReuters @SlawomirDebski Polska, Litwa, Ukraina kiedyś tworzyły 1 państwo, stworzone dzięki DOBROWOLNEJ Unii, tworząc na setki lat jedno z największych państw w Europie i co w owym czasie było ewenementem było tolerancyjne religijnie. Co charakteryzował zawsze 🇵🇱. Drugim ciekawym faktem są w🇵🇱prawa women",https://twitter.com/annawcz2/status/1422143819152338946,Sun Jul 30 03:44:03 +0000 2017,891504634736627712,false,🇵🇱✌️🇵🇱 🇵🇸✌🇺🇦✌,71543,2145,5002,6,,Anna Wójtowicz,annawcz2,92492,,,false
,Mon Aug 02 18:51:59 +0000 2021,,,,3,1422268963245985792,Dziejulek,1422262644539539460,373329692,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Dziejulek @a_hrechorowicz Ale jakby nie patrzeć, Niemcy muszą się krygować jeśli jesteśmy w uniii.
Jeśli wyjdziemy, już bez żenady i otwarcie zniszczą nas razem z Rosją i skończymy jak Ukraina.",https://twitter.com/a_posen/status/1422268963245985792,Thu Jun 11 11:47:55 +0000 2015,3318818363,false,"Dziś jestem zbyt rozżalony na kolejne weto pana Dudy by czynnie wspierać PiS, który jest odpowiedzialny za umieszczenie w Pałacu obrońcę III RP.",6845,3259,844,15,PL,Artur Posen 📎 🇵🇱 🇳🇿,a_posen,100008,,,false
,Mon Aug 02 14:22:34 +0000 2021,,,,0,1422201158278471686,,,,pl,,,,1,1422200936555061249,JDrewniany,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Widzieliście Icka ambasadora w Japonii ? Kolejną wichrzycielkę do Polski ściągają , jeszcze dodatkowo oszuści dają jej wizę humanitarną ! Jakim Prawem ? Litwa tego nie robi ,Ukraina też nie tylko Żydzi z Polski !Czego nie wiemy co oni wiedzą ! Druga kwestia, to kierowcy autobusu,",https://twitter.com/JDrewniany/status/1422201158278471686,Fri Feb 15 12:28:17 +0000 2013,1182377101,true,A kto mnie musi rozpoznawać?! W jakim celu❓Jestem człowiekiem bezpartyjnym.Polką.,21436,244,444,6,Polska,Janina Drewniany 95308258,JDrewniany,165445,,,false
,Mon Aug 02 09:57:11 +0000 2021,,,https://youtu.be/aYWUoGeiGVA,0,1422134376423374850,ukraina_ru,1422130522881462273,2561722728,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ukraina_ru Panie Zełenskij, gratuluję cię, kurwa, ze świętem, ścierwo ty banderowska!
https://t.co/vBKhiHNLmR",https://twitter.com/RiwskiGeralt/status/1422134376423374850,Tue Dec 01 17:09:59 +0000 2020,1333820467719917569,false,"Психология, медитация, астрология, спорт (тренажёрка), the Witcher, музыка, Joan Jett, Joe Satriani, стиль Ambient",77845,430,433,1,Нептун,AlexΑλέξανδρος🌕🧜‍♂️,RiwskiGeralt,28157,,,false
,Mon Aug 02 12:29:21 +0000 2021,,,,0,1422172670280577031,,,,pl,,,,1,1422132782642368512,Kazimie96940108,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@yurek991 @TygodnikNIE 3. dzisiejsze zachowania Europy i USA w aktualnych konfliktach. W gronie założycieli oprócz ZSRR na wniosek Stalina, przy bierności pozostałych, znalazły się Białoruś i Ukraina. Daje to Stalinowi absolutną przewagę. W sprawie polskiej, na wniosek Stalina, bez oporu",https://twitter.com/Kazimie96940108/status/1422172670280577031,Thu Mar 11 09:45:42 +0000 2021,1369946877861433345,true,"Odbierzmy ludziom Boga, a świat zapełnimy złoczyńcami. Tylko pod krzyżem Polska jest Polską 🇵🇱🎚️🇵🇱🙏❤️",215,259,526,10,,Kazimierz,Kazimie96940108,14784,,,false
,Tue Aug 03 06:34:52 +0000 2021,PILNE,,,0,1422445845816004608,,,,pl,,,,33,1422445616777547777,tvn24,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#PILNE | W parku w Kijowie znaleziono ciało białoruskiego aktywisty Witala Szyszoua - poinformowała ukraińska policja.

https://t.co/SNWBlGFTlH https://t.co/1IrwjbedBp",https://twitter.com/faktyoswiecie/status/1422445845816004608,Wed Jun 17 14:26:16 +0000 2015,3331320021,false,Informacje i dyskusje o świecie na antenie @TVN24BiS. Od poniedziałku do piątku o 18:30 i 20:20. Członek rodziny @tvn24.,86,19867,39,60,,Fakty o świecie,faktyoswiecie,29512,,"http://fakty.tvn24.pl/fakty-z-zagranicy,61",false
,Mon Aug 02 17:03:36 +0000 2021,,https://twitter.com/ljlukaszewski/status/1422241687200489473/photo/1,,5,1422241687200489473,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ukraina 🇺🇦 U17 @FIBA3x3  jechała ponad 20 h do Torunia 🇵🇱 przez Węgry i Słowację. Dziewczyny przyjechały w sobotę wieczorem. W niedzielę zagrały turniej i tuż po nim wróciły busem do domu. 

SZA-CU-NEK https://t.co/QZOFSfQFED",https://twitter.com/ljlukaszewski/status/1422241687200489473,Sun Jun 26 19:07:10 +0000 2011,324510366,false,KP Sport /Basketowo / KPZKosz,8896,402,319,6,Poland,Łukasz Łukaszewski,ljlukaszewski,5380,,http://basketowo.blogspot.com/,false
,Tue Aug 03 04:03:32 +0000 2021,,,,0,1422407761317478400,BogdanKowalski2,1422194816365043718,973214647833841700,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@BogdanKowalski2 Czyli pana zdaniem lepiej być jak Korea pół. Bo odwracamy się od UE i USA, jeżeli tak dalej pójdzie to zostaniemy drugą Ukrainą.",https://twitter.com/Pak0___0/status/1422407761317478400,Wed Jan 03 10:35:37 +0000 2018,948503103606796288,false,libek który lubi szukać dziury w całym. ;),19379,41,201,1,Polska,Kocek,Pak0___0,5283,,,false
,Mon Aug 02 09:50:51 +0000 2021,,,,0,1422132782642368512,Kazimie96940108,1422130163563876355,1369946877861433300,pl,,,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@yurek991 @TygodnikNIE 3. dzisiejsze zachowania Europy i USA w aktualnych konfliktach. W gronie założycieli oprócz ZSRR na wniosek Stalina, przy bierności pozostałych, znalazły się Białoruś i Ukraina. Daje to Stalinowi absolutną przewagę. W sprawie polskiej, na wniosek Stalina, bez oporu",https://twitter.com/Kazimie96940108/status/1422132782642368512,Thu Mar 11 09:45:42 +0000 2021,1369946877861433345,true,"Odbierzmy ludziom Boga, a świat zapełnimy złoczyńcami. Tylko pod krzyżem Polska jest Polską 🇵🇱🎚️🇵🇱🙏❤️",215,259,526,10,,Kazimierz,Kazimie96940108,14784,,,false
,Mon Aug 02 19:45:25 +0000 2021,,,,1,1422282406476849155,DBienkiewicz,1422233723769077767,2351580643,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DBienkiewicz @TurkawkaPL @ArturStelmasiak Ty akurat Danielu nie jesteś pod wpływem geopolitycznej propagandy ...ale u bardzo wielu szczepionko sceptyków występują poglądy dot. eskalacji konfliktów 
Rzeczypospolitej z Litwą Ukraina i tzw. ""niemieszania się w Białoruś (oddawania wolnej ręki Rosji i Łukaszence)",https://twitter.com/adamidmark/status/1422282406476849155,Mon Jun 22 20:57:52 +0000 2015,3341986613,false,,81713,3827,3345,1,"Warszawa, Polska",A. D. A. M.,adamidmark,85190,,,false
,Mon Aug 02 09:41:44 +0000 2021,odpadyniebezpieczne,,https://www.teraz-srodowisko.pl/aktualnosci/kontrola-raport-odpady-niebezpieczne-przewoz-Polska-Ukraina-Slowacja-10670.html,0,1422130487590629377,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wspólny Raport po kontroli, dotyczącej transgranicznego przemieszczania #odpadyniebezpieczne, podpisali w Rzeszowie Prezes @NIKgovPL, Przewodniczący Izby Obrachunkowej Ukrainy i Prezes słowackiego Najwyższego Urzędu Kontrolnego. https://t.co/MopO86JBos",https://twitter.com/TerazSrodowisko/status/1422130487590629377,Mon Sep 15 10:08:28 +0000 2014,2811008196,false,"Internetowy dziennik B2B z sektora #środowisko. Najczęstsze tematy: #woda, #odpady, #powietrze, #energia, #OZE #zrownoważonyrozwoj i #klimat",428,2565,1307,42,"Warszawa, Polska",Teraz Środowisko,TerazSrodowisko,10913,,https://www.teraz-srodowisko.pl,false
,Mon Aug 02 10:54:27 +0000 2021,,,,0,1422148788081266694,,,,pl,,,,6,1421943569129037828,ProtestJan,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Po spotkaniu Joe Biden Władimir Putin jest już koniec giedroyciowo - jagielońskich  mrzonek rządów III RP
Strefa wpływów Rosyjskich jest na linii Curzona
Białoruś i Ukraina idą pod rosyjski but
Polska idzie pod but niemiecki
Będą nas Niemcy próbowali skonsumować
Dadzą radę?",https://twitter.com/Maciej46703755/status/1422148788081266694,Tue May 19 07:17:02 +0000 2020,1262643337808490497,true,,77185,332,828,3,,Maciej,Maciej46703755,52423,,,false
,Mon Aug 02 23:01:09 +0000 2021,,,,0,1422331666744414218,KSokolowska123,1421879286420709376,712741675,pl,,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@KSokolowska123 To Ukraina tez wróg? Kto w takim razie nie jest wrogiem? Zapytam nieśmiało, czy może jednak Łukaszenka? Pozwólcie Polsce mieć chociaż jednego nie-wroga.",https://twitter.com/WagenaarMaurice/status/1422331666744414218,Fri Jan 17 09:26:31 +0000 2020,1218102225555292161,false,I don’t live in Poland but Poland lives in me.,44094,1724,1848,3,"Boston, MA",Maurice Wagenaar,WagenaarMaurice,21672,,,false
,Mon Aug 02 15:45:34 +0000 2021,Ukraina,,,24,1422222047002890251,,,,pl,,,,4,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Ukraina: W pół godziny podjąłem decyzję o wyjeździe za granicę - powiedział ukraińskiej redakcji BBC Arseń Zdaniewicz, mąż białoruskiej lekkoatletki Krysciny Cimanouskiej. Mężczyzna opuścił Białoruś i przebywa na terytorium Ukrainy.",https://twitter.com/RadioZET_NEWS/status/1422222047002890251,Wed Apr 25 08:52:40 +0000 2012,562800078,false,"Blisko Ciebie, obiektywne i niezależne. Takie są Wiadomości #RadioZET | ☎️ Czerwony Telefon: 321 321 100",765,135338,848,512,Poland,Radio ZET NEWS,RadioZET_NEWS,209816,,http://wiadomosci.radiozet.pl,true
,Mon Aug 02 10:26:44 +0000 2021,,,,1,1422141809652813825,WisniowieckiP,1422103154301317122,717739530284040200,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@WisniowieckiP @billl_the @ZRosji @TrabkaP Sprecyzuj ""mentalnie""? Mentalnie kombinujemy, kradniemy, oszukujemy, brudzimy, niszczymy, jeździmy jak popierdoleni. Może jesteśmy 20 lat przed Ukrainą, ale 30 za Zachodem.",https://twitter.com/ZKierowca/status/1422141809652813825,Fri Aug 21 21:30:37 +0000 2020,1296922625885851648,false,"Transport drogowy, turystyka, geografia.",5943,750,380,9,Kraków,zły kierowca,ZKierowca,19837,,,false
,Mon Aug 02 09:59:39 +0000 2021,,,https://www.ukrinform.pl/rubric-economy/3290525-ukraina-ma-wszelkie-mozliwosci-aby-uniemozliwic-komercyjne-wykorzystanie-nord-stream-2-witrenko.html,0,1422134994433105923,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ukraina ma wszelkie możliwości, aby uniemożliwić komercyjne wykorzystanie Nord Stream 2 - Witrenko https://t.co/UYTRgBrrhh",https://twitter.com/UkrinformP/status/1422134994433105923,Tue Feb 12 10:06:17 +0000 2019,1095262809573785600,false,,12,514,0,4,,Ukrinform-POL,UkrinformP,7651,,,true
,Tue Aug 03 05:57:56 +0000 2021,,,,0,1422436554333638670,,,,pl,,,,20,1421819033876373507,Jzef13437877,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Autor dokonuje manipulacji – Polska nie szuka trzeciej drogi, ale wewnętrznej alternatywy dla bycia częścią Zachodu (a nie „bycia po stronie Zachodu”, bo to oznacza sojusznicze bycie na zewnątrz Zachodu – jak Ukraina).",https://twitter.com/RadcaW/status/1422436554333638670,Wed May 13 22:00:07 +0000 2015,3252745845,false,"Słuchać będziecie, a nie zrozumiecie, patrzeć będziecie, a nie zobaczycie.         
Mt 13,14 /


Nec laudibus - nec timore. ",591884,2928,4153,19,Warszawa ,Radca Węgrowicz,RadcaW,601040,,,false
,Mon Aug 02 15:50:54 +0000 2021,Ukraina,,,0,1422223389868036102,,,,pl,,,,4,1422222047002890251,RadioZET_NEWS,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Ukraina: W pół godziny podjąłem decyzję o wyjeździe za granicę - powiedział ukraińskiej redakcji BBC Arseń Zdaniewicz, mąż białoruskiej lekkoatletki Krysciny Cimanouskiej. Mężczyzna opuścił Białoruś i przebywa na terytorium Ukrainy.",https://twitter.com/KMetaKowalski/status/1422223389868036102,Sat Feb 22 17:12:30 +0000 2014,2356642926,false,"Piłsudczyk, już nie radykał ale buntownik. PiSowski beton - sympatyk od 2005.",249307,5364,3862,71,,Ksawery MetaKowalski,KMetaKowalski,249706,,,false
,Mon Aug 02 09:57:42 +0000 2021,,,,1,1422134504093802499,GuyReuters,1422130673771503616,1398114660,pl,,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@GuyReuters @SlawomirDebski Polska, Litwa, Ukraina kiedyś tworzyły 1 państwo, stworzone dzięki DOBROWOLNEJ Unii, tworząc na setki lat jedno z największych państw w Europie i co w owym czasie było ewenementem było tolerancyjne religijnie. Co charakteryzował zawsze 🇵🇱. Drugim ciekawym faktem są w🇵🇱prawa women",https://twitter.com/AndrzejzSanoka/status/1422134504093802499,Sat Dec 03 01:28:08 +0000 2016,804859730095116288,false,"Kmdt JS 2210 z Sanoka 

(adres naszej strony: 
Strzelec-Poludnie.pl) 
ale profil prywatny. 😁.
poza tym Wędrowiec..",238966,830,1555,12,"Sanok, Polska",Andrzej Pocztański,AndrzejzSanoka,73948,,,false
,Mon Aug 02 17:25:30 +0000 2021,,,,0,1422247196309741577,,,,pl,,,1418190516265574401,4,1420423559227363329,PartiaKresowian,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tak wygląda ""rozmowa"" z Ukraińcami w sprawie ekshumacji. Skoro teraz kiedy mamy jeszcze możliwość wywierania nacisku na Ukrainę nie potrafimy przekonać ich do swoich racji to co będzie jak #Ukraina wstąpi do #UE i #NATO? https://t.co/FKYHh8Dgo2",https://twitter.com/GrazynkaLayla/status/1422247196309741577,Wed Jan 25 19:46:58 +0000 2012,474228650,false,"Jutro to dziś tyle, że jutro......",55113,1654,2195,0,"Warszawa, Polska",GrazynkaLayla,GrazynkaLayla,31144,,,false
,Tue Aug 03 06:14:06 +0000 2021,,,,0,1422440621659279360,,,,pl,,,,20,1421819033876373507,Jzef13437877,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Autor dokonuje manipulacji – Polska nie szuka trzeciej drogi, ale wewnętrznej alternatywy dla bycia częścią Zachodu (a nie „bycia po stronie Zachodu”, bo to oznacza sojusznicze bycie na zewnątrz Zachodu – jak Ukraina).",https://twitter.com/Ania93607644/status/1422440621659279360,Wed Feb 17 18:24:55 +0000 2021,1362105529619865605,false,"Nie mów mi, jak mam żyć. Jestem, kim jestem i zawsze będę sobą. Chamstwo banuję bez uprzedzenia. Serce mam po prawej stronie.",159610,6829,4895,3,,🌿🍁Ania🍁🌿,Ania93607644,78321,,,false
,Mon Aug 02 15:58:03 +0000 2021,Ukraina,,,0,1422225188985479168,,,,pl,,,,4,1422222047002890251,RadioZET_NEWS,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Ukraina: W pół godziny podjąłem decyzję o wyjeździe za granicę - powiedział ukraińskiej redakcji BBC Arseń Zdaniewicz, mąż białoruskiej lekkoatletki Krysciny Cimanouskiej. Mężczyzna opuścił Białoruś i przebywa na terytorium Ukrainy.",https://twitter.com/jarmarek_marek/status/1422225188985479168,Sun Jun 26 14:08:22 +0000 2016,747068993261936640,false,"jesiotr jest drugiej świeżości. Człowiek jest twórcą Boga,a Bóg jest tworem i dziełem człowieka.Tak więc to ludzie są twórcami i stwórcami Boga",64058,2753,2535,17,,Marek Jarmarek 🇪🇺📖🇺🇳,jarmarek_marek,101522,,,false
,Mon Aug 02 15:11:39 +0000 2021,,https://twitter.com/Kryptowaluty_pl/status/1422213511241928707/photo/1,https://kryptowaluty.info.pl/ukraina-coraz-blizej-cyfrowej-hrywny/,0,1422213511241928707,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ukraina coraz bliżej cyfrowej hrywny
https://t.co/b534eBgQGe https://t.co/5fj8m9FlYj",https://twitter.com/Kryptowaluty_pl/status/1422213511241928707,Tue Sep 19 17:14:02 +0000 2017,910190256636481538,false,Najnowsze informacje ze świata kryptowalut i technologii blockchain.,133,15276,2,109,Polska,Kryptowaluty.info.pl,Kryptowaluty_pl,1583,,http://kryptowaluty.info.pl/,false
,Mon Aug 02 23:14:58 +0000 2021,,,,0,1422335143986016257,,,,pl,,,,20,1421819033876373507,Jzef13437877,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Autor dokonuje manipulacji – Polska nie szuka trzeciej drogi, ale wewnętrznej alternatywy dla bycia częścią Zachodu (a nie „bycia po stronie Zachodu”, bo to oznacza sojusznicze bycie na zewnątrz Zachodu – jak Ukraina).",https://twitter.com/BaosBasia/status/1422335143986016257,Thu Aug 25 21:38:54 +0000 2016,768925646307356672,false,🐝Kainów w Polsce więcej być nie może. Polsce potrzebny jest każdy człowiek – od noworodka w kołysce do starca na rencie - prymas Stefan Wyszyński,19429,302,524,0,,Baob #MuremZaPolskimMundurem #GermanDeathCamps,BaosBasia,7905,,,false
,Tue Aug 03 06:34:41 +0000 2021,PILNE,,,0,1422445800710361089,,,,pl,,,,33,1422445616777547777,tvn24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#PILNE | W parku w Kijowie znaleziono ciało białoruskiego aktywisty Witala Szyszoua - poinformowała ukraińska policja.

https://t.co/SNWBlGFTlH https://t.co/1IrwjbedBp",https://twitter.com/JMiziolek/status/1422445800710361089,Wed Jun 03 21:17:50 +0000 2009,44459919,false,"Journalist, tygodnik Wprost, tu opinie prywatne",45517,35481,1647,213,Warsaw,Joanna Miziołek,JMiziolek,54896,,,false
